Date,Open,High,Low,Close
13-02-2016,217.0101169,247.4465891,216.822117,247.1530654
13-02-2017,196.7382739,217.8746454,196.0548141,217.1485717
13-02-2018,187.4179241,205.0982622,185.3059093,196.8462769
13-02-2019,194.1630279,201.8814803,183.6539316,187.3253227
13-02-2020,173.1393179,203.4666388,173.1393179,194.3043415
13-02-2021,170.3129788,175.8852685,168.9914179,173.142739
13-03-2016,170.9518766,172.880406,167.2478736,170.2893016
13-03-2017,169.9042054,172.1835428,166.4092411,170.9481682
13-03-2018,172.4272745,180.394408,169.694712,169.7986574
13-03-2019,163.3379862,175.7601035,159.9881835,172.653208
13-03-2020,164.0152547,165.3999764,159.7006512,163.450697
13-03-2021,167.8872146,170.6459278,161.7914285,164.0265805
13-04-2016,162.0751684,170.0687391,161.0806328,167.9524086
13-04-2017,160.8535794,162.9370131,160.0607013,162.1227913
13-04-2018,162.1865601,164.0606879,159.6602243,160.8183443
13-04-2019,155.1727785,162.432247,155.1727785,162.1660371
13-04-2020,157.2910537,158.333917,153.1865264,155.2019955
13-04-2021,158.4997667,159.5653811,157.1255135,157.295074
13-05-2016,156.2708611,160.5894173,155.6218909,158.4349324
13-05-2017,154.5794323,158.0290066,152.0856745,156.3470873
13-05-2018,165.9147412,166.5134147,153.8469983,154.4594
13-05-2019,171.3495319,171.5732118,161.9766885,165.8260906
13-05-2020,172.0072128,176.8507816,170.8967519,171.4477988
13-05-2021,170.017484,173.0691163,168.7295561,171.8746696
13-06-2016,173.7154063,174.4207707,167.4285896,170.0465218
13-06-2017,173.718816,176.7058111,171.7888364,173.7512654
13-06-2018,173.7878815,173.978902,170.6202154,173.7084412
13-06-2019,166.913203,175.3653302,166.6721119,173.8140324
13-06-2020,167.5536902,168.9385809,165.5018931,166.9507616
13-06-2021,161.5265501,167.6663257,160.8887539,167.6234412
13-07-2016,167.8974741,168.8184585,159.5557329,161.5741783
13-07-2017,164.476088,168.5910395,162.7814757,167.8385207
13-07-2018,164.6228547,166.3624256,163.0118513,164.5133499
13-07-2019,165.3352123,166.1275221,161.0297401,164.7363234
13-07-2020,177.3427653,177.4874852,162.3206115,165.4970174
13-07-2021,176.067842,183.1342735,175.230372,177.3374765
13-08-2015,180.2221291,180.2542321,175.0917563,176.1145745
13-08-2016,174.4496691,184.3778488,174.1609894,180.2588154
13-08-2017,165.9772415,175.2131711,164.932096,174.5316474
13-08-2018,165.5112395,172.5157695,161.7994648,165.947208
13-08-2019,158.0200077,167.220384,157.4439491,165.5148459
13-08-2020,161.431761,164.9292132,155.2411107,158.0525378
13-08-2021,164.0086344,178.3220573,157.3221441,161.4588013
13-09-2015,141.8395214,165.2268272,141.6364553,163.9617418
13-09-2016,141.4654834,142.7339964,140.7375591,141.8303243
13-09-2017,142.1392205,142.1892064,140.6973779,141.5140941
13-09-2018,142.3591437,149.6132292,141.0317438,142.0926806
13-09-2019,139.3432071,142.5492327,138.0451078,142.4974171
13-09-2020,141.0058472,141.0079397,138.4251646,139.4164776
13-09-2021,135.4543674,141.0754746,135.3416642,140.9881575
13-10-2015,135.0543259,135.4603529,133.7573444,135.4603529
13-10-2016,137.081359,137.6953432,133.4901575,135.0310275
13-10-2017,138.3153517,138.3756077,136.3137556,136.9869252
13-10-2018,137.0398735,139.3853918,136.9120244,138.2398746
13-10-2019,136.5622624,138.7942983,136.2286099,137.181435
13-10-2020,140.4784869,141.0032323,135.8554287,136.6360607
13-10-2021,140.4847104,140.9455719,138.3070301,140.6863617
13-11-2015,139.2540137,140.989055,139.1430179,140.5191992
13-11-2016,140.1048591,142.267217,138.8415604,139.3746006
13-11-2017,142.2382916,142.371913,139.3235115,140.0005495
13-11-2018,137.9119599,144.5584419,137.9119599,142.3981758
13-11-2019,133.5671524,138.3951376,133.5671524,137.6917838
13-11-2020,133.2039012,135.1808528,132.7500693,133.7115998
13-12-2015,134.6117779,134.6117779,132.7197215,133.2630762
13-12-2016,134.0128407,135.273466,130.9441497,134.4428887
13-12-2017,136.849535,137.3534147,133.1028029,133.8340316
13-12-2018,138.1804989,138.2703049,135.6856889,136.7586831
13-12-2019,134.8875519,139.1194099,134.6771189,137.9653356
13-12-2020,138.3113607,139.4990956,133.5576979,135.127075
14-01-2016,138.9423765,140.8578809,137.2731376,138.0345024
14-01-2017,137.958744,139.9688186,136.1459222,138.7893541
14-01-2018,127.7929537,138.2299732,126.7352958,137.8223848
14-01-2019,132.1578756,132.7291347,125.4027048,127.7741213
14-01-2020,134.7861227,135.8492852,131.3288636,132.2494171
14-01-2021,136.3500822,137.184804,132.4363816,134.2069553
14-02-2016,136.8362397,138.9952725,136.4347896,136.4436228
14-02-2017,136.2830799,138.8471332,135.6575941,136.746252
14-02-2018,138.0295745,141.3362299,131.6029222,136.1259545
14-02-2019,139.6460946,139.9764393,136.5796109,138.089682
14-02-2020,135.4997269,142.5255692,135.483837,139.8228555
14-02-2021,158.9024094,165.5496275,135.8526536,135.8526536
14-03-2016,148.676622,159.1258703,147.3310602,158.7954298
14-03-2017,146.0732569,149.2686169,145.206541,149.0924543
14-03-2018,149.3523266,149.3523266,144.563818,146.1308443
14-03-2019,145.1727232,149.554344,142.5021266,149.554344
14-03-2020,146.3988195,149.9299777,145.1284669,145.3461836
14-03-2021,133.0325487,147.6865878,133.0019404,146.098371
14-04-2016,123.1820834,134.4600986,123.0916099,133.5988829
14-04-2017,122.3964554,124.1348109,122.295306,123.2602131
14-04-2018,121.4536948,123.6601257,121.3719147,122.1003874
14-04-2019,122.416987,124.4519886,121.3348893,121.3902037
14-04-2020,122.5442873,125.5506978,121.6124993,122.5536026
14-04-2021,121.1785764,123.4683005,119.6000255,122.5722911
14-05-2016,124.8715336,124.8715336,120.3117499,121.298396
14-05-2017,119.4089643,124.853626,117.1057761,124.8064849
14-05-2018,119.2141123,120.689734,118.0004008,119.4308833
14-05-2019,104.6450471,119.8058126,104.1944365,119.2677489
14-05-2020,104.8357773,106.058875,104.4091339,104.5352986
14-05-2021,107.5693018,107.5693018,102.9345607,104.9192899
14-06-2016,107.6281661,108.1347876,106.9098949,107.4435202
14-06-2017,107.6258215,108.7010353,107.0674205,107.8216034
14-06-2018,110.490318,110.8273526,106.5639854,107.4926715
14-06-2019,107.4664134,110.6538777,106.7640191,110.4302619
14-06-2020,107.1476837,108.6387069,105.0465,107.6097869
14-06-2021,108.900771,110.4583583,106.5253534,107.0610131
14-07-2016,105.4072046,109.4529823,104.8437922,108.9075398
14-07-2017,106.7219534,107.1657879,103.9992313,105.5982138
14-07-2018,113.2852321,113.6882287,103.3364656,106.5899768
14-07-2019,116.5103149,116.6854083,113.4052919,113.4052919
14-07-2020,116.3735263,118.0841165,115.9805745,116.4887385
14-07-2021,117.5949523,117.8029961,115.8301526,116.3783436
14-08-2015,117.462785,118.032107,116.0067985,117.3628864
14-08-2016,118.7138169,119.4227976,116.3766471,117.4526092
14-08-2017,117.1107562,119.6643423,114.6766794,118.7475509
14-08-2018,119.6364567,119.715438,116.157437,117.1578522
14-08-2019,124.6324006,125.0703899,118.7023253,119.474829
14-08-2020,121.6144272,125.9042268,121.1610343,124.5190212
14-08-2021,123.6546517,123.8416933,120.2419014,121.0102652
14-09-2015,123.5735401,124.2707186,120.8170291,123.7419217
14-09-2016,121.8092423,127.1182506,121.441417,123.5470615
14-09-2017,129.1726907,130.7435635,120.3115227,122.0327123
14-09-2018,116.9790965,130.8567425,116.9675618,129.0687326
14-09-2019,125.9072297,126.2678786,116.0859665,116.8978015
14-09-2020,127.5280826,128.6661263,125.4467573,125.9665328
14-09-2021,127.8139621,130.1659374,125.2449397,127.5483249
14-10-2015,150.8435103,152.1482749,126.5293765,128.6251859
14-10-2016,150.5546946,153.6222545,150.2883823,150.8031105
14-10-2017,151.967543,153.6257798,148.6695356,150.3596334
14-10-2018,157.8094873,158.4504312,151.1507198,151.6992135
14-10-2019,155.804228,159.3714468,152.0859238,157.7461993
14-10-2020,154.3374198,160.8248891,154.3374198,155.6385895
14-10-2021,148.9128943,156.8789756,147.907099,154.5819423
14-11-2015,155.1960378,155.8630577,147.198367,149.1350034
14-11-2016,141.519517,156.9291308,140.6509601,155.0476772
14-11-2017,133.4181449,141.3975044,132.6507055,140.8194132
14-11-2018,140.0310744,140.1811569,132.5193924,133.3682634
14-11-2019,137.6274626,140.6890902,133.9823333,139.8594529
14-11-2020,138.4687826,147.03433,134.5701809,138.0183348
14-12-2015,116.8981981,137.6470133,115.6931325,137.6470133
14-12-2016,131.9235847,132.6770593,115.6500998,116.5759105
14-12-2017,129.8888227,136.6772485,126.2929076,131.8656274
14-12-2018,140.997589,140.997589,125.1132911,129.8443518
14-12-2019,130.6416699,157.6687035,130.6416699,140.2380026
14-12-2020,117.273898,133.075302,117.273898,130.7652598
15-01-2016,109.4559409,116.7594992,107.5031671,116.7594992
15-01-2017,115.8354017,119.0941622,107.5847946,109.4962336
15-01-2018,101.0904381,117.1701267,100.639958,116.2168701
15-01-2019,101.6838464,108.5490552,100.6914621,101.2685752
15-01-2020,95.10804289,101.3202361,92.96851861,101.1124558
15-01-2021,85.382112,96.80505394,85.382112,95.13382712
15-02-2016,84.46940655,87.56812378,84.46940655,85.26209693
15-02-2017,84.27969439,85.34274258,82.82989029,84.44080953
15-02-2018,86.63035319,87.14493961,83.22647455,84.30829593
15-02-2019,90.65522905,91.11160244,85.5183104,86.53931489
15-02-2020,88.61070339,92.24055228,88.26355935,90.59330191
15-02-2021,91.57893731,92.78232547,87.6884078,88.94530321
15-03-2016,94.99217053,96.25730212,90.65425338,91.68565676
15-03-2017,92.03543269,98.90003013,91.03127767,95.14205948
15-03-2018,93.41007835,97.05988057,86.82566582,92.15963969
15-03-2019,91.64983421,96.08984235,83.46972079,93.29456401
15-03-2020,102.4505927,104.103496,91.76105616,91.76105616
15-03-2021,110.3355179,110.5986067,102.4755556,102.4755556
15-04-2016,108.8031593,113.1429144,107.4027214,110.2141896
15-04-2017,116.3787581,116.6190683,107.4156539,108.9250178
15-04-2018,118.2681509,120.5620465,116.0920411,116.3888993
15-04-2019,113.3977618,120.8414537,111.6191217,118.6355586
15-04-2020,117.7280963,119.4237674,111.7449621,113.1714211
15-04-2021,122.72155,123.2297211,115.2976877,117.5426452
15-05-2016,110.198,126.048,110.198,122.438
15-05-2017,107.913,111.842,102.452,110.01
15-05-2018,116.343,118.201,104.893,108.335
15-05-2019,113.126,118.881,101.77,116.45
15-05-2020,123.304,126.788,110.825,113.494
15-05-2021,126.419,127.028,119.559,123.296
15-06-2016,136.811,137.74,126.706,126.706
15-06-2017,131.142,138.89,125.758,136.701
15-06-2018,148.811,151.253,126.36,130.339
15-06-2019,177.179,177.179,147.851,149.175
15-06-2020,174.175,179.152,174.175,177.067
15-06-2021,175.36,175.851,172.869,174.001
15-07-2016,180.865,181.35,173.126,175.177
15-07-2017,181.899,184.251,170.189,180.806
15-07-2018,206.534,207.045,174.084,181.397
15-07-2019,210.149,210.515,206.135,206.826
15-07-2020,211.513,212.623,208.924,210.418
15-07-2021,212.479,212.999,208.868,211.34
15-08-2015,209.975,213.857,209.805,212.533
15-08-2016,211.987,213.316,209.515,210.074
15-08-2017,217.327,218.338,212.199,212.231
15-08-2018,218.899,221.652,216.796,217.183
15-08-2019,209.474,218.452,207.894,218.452
15-08-2020,207.1,210.819,206.573,209.091
15-08-2021,200.158,211.272,198.986,207.486
15-09-2015,200.74,200.74,199.525,200.186
15-09-2016,198.982,201.269,198.755,200.635
15-09-2017,197.537,203.754,197.328,198.872
15-09-2018,197.649,198.338,196.531,197.381
15-09-2019,197.203,198.122,196.351,197.556
15-09-2020,205.174,205.597,195.734,197.247
15-09-2021,204.51,205.919,203.523,205.366
15-10-2015,203.356,206.082,203.126,204.21
15-10-2016,202.336,204.78,201.551,203.329
15-10-2017,203.868,204.132,201.823,202.719
15-10-2018,204.127,205.581,203.354,203.852
15-10-2019,204.016,205.151,201.911,204.336
15-10-2020,205.174,206.932,203.377,204.044
15-10-2021,205.39,208.155,204.621,205.142
15-11-2015,203.515,206.222,203.085,205.43
15-11-2016,203.257,204.663,201.844,203.727
15-11-2017,207.404,208.47,201.743,203.352
15-11-2018,210.217,211.125,205.928,207.083
15-11-2019,209.628,212.173,207.984,210.12
15-11-2020,195.27,222.118,194.159,209.704
15-12-2015,199.691,201.827,195.243,195.715
15-12-2016,196.364,201.279,196.364,199.841
15-12-2017,188.707,199.401,188.707,196.727
15-12-2018,225.61,225.61,189.283,189.499
15-12-2019,227.615,227.707,224.495,225.769
15-12-2020,229.71,230.161,226.401,227.982
16-01-2016,226.509,230.765,224.557,229.255
16-01-2017,225.435,226.37,222.996,226.119
16-01-2018,227.552,227.926,224.246,225.12
16-01-2019,222.267,228.319,220.957,227.601
16-01-2020,220.446,226.148,220.09,222.218
16-01-2021,226.407,226.458,213.971,220.489
16-02-2016,231.1,231.167,225.838,227.181
16-02-2017,233.22,234.145,226.945,230.768
16-02-2018,231.329,236.986,228.445,232.848
16-02-2019,221.705,234.014,216.078,231.635
16-02-2020,229.041,231.748,218.669,222.402
16-02-2021,215.44,230.607,212.654,228.494
16-03-2016,218.647,221.437,209.113,215.847
16-03-2017,228.327,228.327,206.49,218.505
16-03-2018,244.844,245.108,227.49,228.73
16-03-2019,240.992,247.464,237.857,244.33
16-03-2020,247.337,251.196,233.81,240.48
16-03-2021,225.251,248.388,221.567,246.584
16-04-2016,210.288,224.818,207.789,224.591
16-04-2017,209.472,213.871,201.656,209.969
16-04-2018,197.095,213.357,195.934,209.975
16-04-2019,221.582,224.261,195.308,197.875
16-04-2020,222.803,222.803,211.118,220.589
16-04-2021,209.814,226.604,209.606,223.074
16-05-2016,212.669,222.794,204.871,211.749
16-05-2017,183.679,214.002,183.679,211.354
16-05-2018,185.423,185.587,170.257,183.331
16-05-2019,198.177,198.506,180.596,185.066
16-05-2020,197.851,201.883,189.584,197.079
16-05-2021,198.385,207.666,188.306,196.924
16-06-2016,217.912,220.367,193.259,197.951
16-06-2017,229.535,233.896,217.075,217.203
16-06-2018,231.648,231.755,218.123,230.215
16-06-2019,286.045,288.163,232.331,232.331
16-06-2020,289.297,291.58,284.255,285.723
16-06-2021,295.181,295.591,287.432,289.259
16-07-2016,295.453,298.686,290.926,294.371
16-07-2017,283.496,301.144,283.496,295.341
16-07-2018,284.12,284.551,278.513,283.004
16-07-2019,289.753,291.243,275.211,284.105
16-07-2020,296.163,297.071,287.287,289.312
16-07-2021,286.649,297.4,283.572,296.499
16-08-2015,275.35,285.603,273.65,285.603
16-08-2016,279.525,279.525,272.444,275.197
16-08-2017,283.281,283.515,278.471,279.646
16-08-2018,278.111,283.302,273.86,282.967
16-08-2019,271.748,279.546,271.09,277.104
16-08-2020,281.968,297.486,264.998,271.341
16-08-2021,273.331,285.97,273.331,281.944
16-09-2015,301.381,304.372,273.511,274.315
16-09-2016,295.67,307.098,291.332,300.834
16-09-2017,316.791,320.446,286.551,295.812
16-09-2018,287.683,316.17,287.346,315.729
16-09-2019,282.741,298.476,280.928,288.046
16-09-2020,280.387,303.59,280.119,282.364
16-09-2021,286.365,286.365,254.65,278.932
16-10-2015,320.21,323.551,284.934,286.495
16-10-2016,320.823,328.59,318.602,319.57
16-10-2017,334.264,334.264,308.488,322.112
16-10-2018,365.776,367.045,329.586,334.176
16-10-2019,356.971,370.946,353.614,365.588
16-10-2020,379.892,380.671,353.734,356.613
16-10-2021,406.801,411.405,376.077,380.215
16-11-2015,410.567,414.54,403.315,406.658
16-11-2016,407.346,413.716,402.432,410.516
16-11-2017,418.237,420.186,403.776,407.252
16-11-2018,412.567,420.549,399.91,418.262
16-11-2019,420.806,425.034,410.309,412.621
16-11-2020,433.869,435.457,410.464,420.747
16-12-2015,457.245,457.245,430.444,433.867
16-12-2016,466.827,467.952,448.641,457.081
16-12-2017,466.9150085,470.3559875,462.7120056,466.6650085
16-12-2018,469.678009,471.5939941,462.9890137,466.8980103
16-12-2019,464.0090027,473.2219849,458.2909851,469.6659851
16-12-2020,472.3309937,483.6960144,461.4240112,464.0369873
17-01-2016,479.9060059,482.8680115,466.473999,472.4930115
17-01-2017,451.1359863,481.1419983,450.5650024,479.3729858
17-01-2018,459.4389954,469.7659912,449.7279968,450.8529968
17-01-2019,462.4379883,470.8980103,458.118988,459.6570129
17-01-2020,450.6789856,468.0830078,445.776001,462.4360046
17-01-2021,469.3070068,469.3070068,443.6929932,450.697998
17-02-2016,480.6279907,483.2399902,465.1419983,469.618988
17-02-2017,500.8380127,513.4329834,474.3590088,480.5130005
17-02-2018,480.0769958,508.7799988,468.9150085,501.0020142
17-02-2019,450.4249878,480.6579895,446.7980042,480.6579895
17-02-2020,435.8829956,454.0010071,433.92099,449.8500061
17-02-2021,434.5109863,439.4339905,431.473999,436.0859985
17-03-2016,430.7409973,442.3630066,430.7409973,434.0270081
17-03-2017,446.5020142,446.5020142,422.8099976,430.0740051
17-03-2018,434.5150146,447.3160095,429.5069885,446.5180054
17-03-2019,476.1619873,478.3179932,433.9599915,434.4240112
17-03-2020,488.8779907,490.8519897,475.1749878,476.6820068
17-03-2021,492.0679932,503.1990051,488.4169922,489.118988
17-04-2016,474.0570068,491.6600037,466.8359985,491.6600037
17-04-2017,474.3569946,479.6520081,457.6149902,474.0119934
17-04-2018,467.2869873,483.2250061,464.6289978,474.4119873
17-04-2019,464.151001,481.4360046,455.1849976,467.3179932
17-04-2020,475.3859863,483.8540039,462.5820007,464.1950073
17-04-2021,453.8240051,479.1300049,447.1109924,475.3469849
17-05-2016,455.2420044,457.1390076,446.3850098,453.9179993
17-05-2017,436.2090149,458.7969971,436.2090149,455.1799927
17-05-2018,422.5870056,441.7929993,407.946991,436.0090027
17-05-2019,442.2900085,443.6180115,419.6830139,422.3649902
17-05-2020,432.243988,444.2430115,424.8389893,442.3649902
17-05-2021,460.7330017,461.2130127,432.7720032,432.7720032
17-06-2016,455.9360046,470.3439941,448.8959961,460.3099976
17-06-2017,474.7680054,475.3590088,426.4689941,457.6719971
17-06-2018,466.2739868,479.1289978,462.3930054,474.519989
17-06-2019,527.1939697,527.1939697,456.8770142,465.8169861
17-06-2020,536.4470215,543.71698,524.2589722,527.3670044
17-06-2021,538.5059814,541.0150146,519.3690186,536.2680054
17-07-2016,519.0230103,542.3530273,516.3120117,537.9569702
17-07-2017,499.3829956,521.7960205,494.0660095,518.8909912
17-07-2018,499.4599915,507.6409912,498.6480103,500.447998
17-07-2019,490.4140015,503.2229919,488.8510132,499.6419983
17-07-2020,520.4799805,521.3049927,487.4689941,491.0039978
17-07-2021,478.381012,523.5449829,467.4660034,519.7420044
17-08-2015,498.0180054,501.9049988,459.0039978,477.493988
17-08-2016,532.710022,538.9550171,491.2349854,496.8429871
17-08-2017,524.8569946,536.8579712,515.2689819,533.2839966
17-08-2018,594.3449707,594.3449707,511.8890076,526.4790039
17-08-2019,600.9050293,608.5830078,597.5620117,597.5620117
17-08-2020,605.4429932,608.8109741,595.5930176,601.0770264
17-08-2021,607.6870117,616.1439819,601.6929932,605.1870117
17-09-2015,610.2620239,611.6430054,596.3959961,607.1240234
17-09-2016,593.4060059,611.3300171,580.9819946,609.3029785
17-09-2017,619.4370117,623.4290161,583.7470093,592.9849854
17-09-2018,591.2589722,624.5130005,591.2589722,618.3289795
17-09-2019,580.4290161,597.0770264,577.3220215,591.8079834
17-09-2020,578.6719971,589.0930176,567.664978,580.0430298
17-09-2021,558.4970093,585.5380249,557.065979,577.6450195
17-10-2015,566.8300171,583.1359863,545.4310303,559.5900269
17-10-2016,516.1480103,572.2639771,516.1480103,565.3880005
17-10-2017,573.0449829,576.0490112,512.552002,516.0360107
17-10-2018,588.5200195,590.3280029,562.8660278,572.6680298
17-10-2019,587.4260254,606.1749878,583.5120239,587.2800293
17-10-2020,602.1400146,617.1859741,575.6240234,586.7340088
17-10-2021,584.5360107,610.8179932,557.2059937,601.7550049
17-11-2015,646.6699829,651.6359863,572.9520264,583.585022
17-11-2016,700.1779785,700.9760132,644.026001,647.7410278
17-11-2017,717.1929932,719.2780151,692.4940186,699.2219849
17-11-2018,697.9229736,723.7529907,692.6690063,715.3690186
17-11-2019,695.0720215,715.5780029,686.7910156,696.5300293
17-11-2020,672.1019897,695.0310059,663.809021,694.3670044
17-12-2015,708.7180176,718.8330078,668.8339844,672.6569824
17-12-2016,708.0869751,710.2000122,682.5410156,707.0499878
17-12-2017,731.1430054,739.052002,700.9949951,708.8709717
17-12-2018,732.7329712,742.1699829,695.7919922,730.5490112
17-12-2019,687.1749878,741.3120117,675.3189697,733.4959717
17-12-2020,679.8770142,691.4110107,644.065979,686.0479736
18-01-2016,727.0130005,736.9769897,669.8250122,679.5859985
18-01-2017,752.5789795,766.7479858,726.6640015,727.2769775
18-01-2018,752.9019775,759.5289917,718.4719849,752.2750244
18-01-2019,755.0089722,774.2490234,728.1290283,752.8569946
18-01-2020,793.3389893,795.7579956,710.1779785,753.7249756
18-01-2021,816.0880127,835.0570068,764.8829956,792.3109741
18-02-2016,784.5830078,827.4550171,784.2369995,816.1199951
18-02-2017,776.7750244,803.7459717,762.632019,785.6240234
18-02-2018,686.5910034,784.3410034,686.5910034,779.5430298
18-02-2019,674.0750122,688.84198,667.4199829,687.1489868
18-02-2020,670.4630127,674.4030151,637.539978,673.6129761
18-02-2021,689.7609863,694.4390259,666.1170044,669.9240112
18-03-2016,683.9119873,697.7559814,670.5130005,688.8809814
18-03-2017,644.6459961,691.4420166,644.6459961,683.6779785
18-03-2018,662.1090088,684.867981,647.0319824,647.0319824
18-03-2019,618.0789795,663.1810303,604.007019,662.809021
18-03-2020,707.0620117,707.0620117,600.2119751,615.4160156
18-03-2021,643.3980103,708.875,643.3980103,708.15802
18-04-2016,621.1989746,646.7000122,621.0349731,642.5479736
18-04-2017,606.1190186,640.7670288,593.8690186,621.8599854
18-04-2018,616.0040283,621.8880005,578.5499878,605.3950195
18-04-2019,567.9890137,618.7150269,560.28302,615.7180176
18-04-2020,524.0380249,567.8889771,523.2620239,567.8889771
18-04-2021,503.3089905,525.09198,503.0450134,524.7890015
18-05-2016,511.144989,518.0310059,502.5639954,502.8940125
18-05-2017,532.0739746,534.1970215,500.25,511.1470032
18-05-2018,502.8800049,531.7020264,502.8800049,531.7020264
18-05-2019,492.5799866,512.0239868,488.2789917,501.4779968
18-05-2020,493.1600037,526.4699707,482.6589966,492.7349854
18-05-2021,430.1610107,493.0580139,417.4129944,492.9410095
18-06-2016,415.0239868,430.5400085,412.4710083,430.5400085
18-06-2017,399.4110107,415.8880005,393.8789978,414.2430115
18-06-2018,400.8569946,429.2510071,390.6099854,398.526001
18-06-2019,385.7430115,402.5899963,385.6019897,400.5079956
18-06-2020,370.3800049,393.0589905,369.9360046,385.3139954
18-06-2021,382.7309875,385.1950073,366.9110107,370.2850037
18-07-2016,379.946991,387.7160034,369.8160095,383.2319946
18-07-2017,416.4849854,417.4719849,375.3099976,380.5429993
18-07-2018,387.3120117,418.9679871,383.5320129,416.8930054
18-07-2019,379.6990051,395.17099,377.5929871,386.4249878
18-07-2020,397.2539978,400.5280151,363.8049927,379.6069946
18-07-2021,395.0039978,418.4679871,392.9530029,396.4570007
18-08-2015,385.9049988,409.9289856,368.6329956,394.644989
18-08-2016,448.0750122,450.8129883,385.8129883,385.9679871
18-08-2017,450.2909851,466.2109985,444.8609924,446.2789917
18-08-2018,489.5899963,491.4590149,449.9710083,450.1159973
18-08-2019,524.2869873,526.3790283,470.4400024,489.9509888
18-08-2020,522.7030029,535.8209839,515.6589966,524.2869873
18-08-2021,542.5720215,545.382019,526.0800171,526.4390259
18-09-2015,539.8640137,540.4869995,512.1270142,539.6190186
18-09-2016,562.1030273,577.565979,523.0889893,539.7020264
18-09-2017,559.0999756,589.6069946,550.5720215,561.7319946
18-09-2018,556.7219849,567.0900269,521.2039795,557.1749878
18-09-2019,546.6259766,558.0999756,519.1229858,556.7260132
18-09-2020,551.6400146,551.6400146,460.0880127,538.6439819
18-09-2021,601.6779785,609.151001,549.0960083,552.7789917
18-10-2015,611.7780151,623.1680298,587.8619995,601.6660156
18-10-2016,614.8389893,620.6160278,579.5050049,611.3040161
18-10-2017,691.2189941,702.7839966,594.0999756,614.2910156
18-10-2018,698.1530151,713.7349854,682.3499756,690.8270264
18-10-2019,724.4060059,742.5139771,683.2680054,699.8309937
18-10-2020,685.3120117,735.8309937,668.1229858,723.3389893
18-10-2021,730.1599731,748.0310059,682.6950073,686.8900146
18-11-2015,702.1970215,729.1560059,648.1069946,728.9160156
18-11-2016,752.5700073,773.7670288,696.1690063,704.5960083
18-11-2017,816.2709961,825.6069946,726.5469971,752.8309937
18-11-2018,853.8170166,853.8170166,809.9310303,816.9509888
18-11-2019,866.8460083,869.9199829,853.5200195,853.684021
18-11-2020,856.1859741,867.9500122,840.2800293,866.6779785
18-12-2015,856.7109985,868.4539795,855.2069702,857.2249756
18-12-2016,871.7639771,876.3779907,852.4219971,856.8530273
18-12-2017,856.0120239,880.302002,851.9199829,872.2000122
18-12-2018,877.934021,890.1079712,855.1240234,855.1989746
18-12-2019,870.3649902,896.2589722,867.0969849,878.2650146
18-12-2020,845.2780151,880.3920288,842.3189697,869.3150024
19-01-2016,839.4589844,853.1459961,822.3809814,844.8099976
19-01-2017,861.5930176,879.5310059,818.5499878,840.5150146
19-01-2018,811.585022,886.3179932,794.7910156,864.1890259
19-01-2019,849.2620239,875.9260254,802.6680298,812.8449707
19-01-2020,894.1350098,912.375,830.5629883,849.9710083
19-01-2021,943.5670166,965.2650146,892.9539795,895.3709717
19-02-2016,921.6680298,957.7769775,921.5540161,943.8649902
19-02-2017,973.348999,982.9329834,915.4450073,923.9210205
19-02-2018,944.7479858,976.5949707,940.7540283,974.1149902
19-02-2019,934.7860107,950.0050049,917.8480225,944.210022
19-02-2020,923.7280273,951.947998,911.1110229,936.9760132
19-02-2021,844.2789917,926.4290161,844.2789917,923.5609741
19-03-2016,869.2930298,870.7089844,828.8369751,845.2579956
19-03-2017,817.5079956,875.9370117,817.5079956,868.7069702
19-03-2018,859.2880249,859.2880249,788.2219849,814.6599731
19-03-2019,882.46698,917.4000244,825.5770264,860.414978
19-03-2020,818.4799805,884.0040283,788.8339844,883.8649902
19-03-2021,755.8430176,845.0859985,755.8430176,817.8070068
19-04-2016,790.4279785,851.2000122,723.4329834,757.0679932
19-04-2017,707.7369995,796.4390259,574.4190063,793.1220093
19-04-2018,834.9580078,856.6459961,644.598999,697.9509888
19-04-2019,964.6669922,969.0319824,805.0640259,834.6820068
19-04-2020,919.2109985,991.9429932,847.6900024,964.0189819
19-04-2021,1035.77002,1035.77002,757.9799805,915.7849731
19-05-2016,1119.369995,1161.349976,984.8189697,1036.790039
19-05-2017,1071.089966,1128.660034,1034.5,1118.310059
19-05-2018,1184.130005,1184.630005,1058.969971,1071.130005
19-05-2019,1246.699951,1256.699951,1169.079956,1182.359985
19-05-2020,1111.780029,1257.77002,1111.780029,1246.01001
19-05-2021,1055.75,1121.97998,1042.119995,1107.069946
19-06-2016,1052.699951,1080.599976,996.7839966,1055.170044
19-06-2017,1063.219971,1104.660034,1034.73999,1056.030029
19-06-2018,987.4769897,1062.439941,965.8079834,1058.780029
19-06-2019,1004.169983,1023.22998,920.539978,986.2290039
19-06-2020,1055.349976,1089.099976,930.7410278,1003.26001
19-06-2021,1155.680054,1155.680054,1021.5,1049.579956
19-07-2016,1044.949951,1167.109985,1044.949951,1155.150024
19-07-2017,1028.819946,1093.219971,1003.710022,1039.099976
19-07-2018,1016.440002,1100.310059,967.7589722,1036.280029
19-07-2019,1061.339966,1090.22998,780.9219971,1014.25
19-07-2020,1292.630005,1292.630005,875.5449829,1053.689941
19-07-2021,1365.209961,1390.589966,1290.599976,1291.920044
19-08-2015,1397.47998,1400.560059,1286.209961,1366.77002
