Date,microbox-gist-1,microbox-um-1,microbox-chula-1,microbox-ucsy-1,microbox-ucsm-1,microbox-itb-1,microbox-monash-1,microbox-ptit-1
9/9/19,0.28,74.31,90.18,74.27,220.22,86.73,78.11,56.28
9/10/19,0.24,74.38,90.81,74.28,222.97,83.96,75.62,54.22
9/10/19,0.28,74.31,89.81,74.25,218.71,82.26,75.42,57.45
9/11/19,0.25,74.45,90.94,74.33,224.22,77.31,70.37,51.88
9/11/19,0.29,74.34,88.91,74.3,220.28,85.71,74.46,56.2
9/12/19,0.31,74.39,89.33,74.33,220.38,85.68,75.58,56.04
9/12/19,0.26,74.49,91.74,74.38,224.2,77.31,70.37,57.45
9/13/19,0.25,74.53,92.19,74.48,223.99,85.85,75.05,52.63
9/13/19,0.31,74.43,89.53,74.34,219.28,86.73,78.9,57.4
9/14/19,0.26,74.48,90.48,74.42,221.84,85.09,75.68,55.24
9/14/19,0.31,74.44,88.7,74.47,217.69,85.59,74.6,57.64
9/15/19,0.27,74.55,78.74,74.48,223.59,85.07,76.12,53.31
9/15/19,0.3,74.47,89.15,74.49,219.03,82.79,73.96,57.4
9/17/19,0.26,74.5,92.24,74.38,222.36,84.27,76.16,54.82
9/17/19,0.3,74.4,89.93,74.33,220.29,85.78,74.72,56.17
9/18/19,0.25,74.76,81.56,74.4,224.37,86.75,78.89,51.73
9/18/19,0.3,74.64,80.75,74.35,219.68,84.14,76.16,56.75
9/19/19,0.25,74.5,80.46,74.38,224.42,86.78,76.94,51.62
9/19/19,0.31,75.58,80.06,74.34,219.71,84.14,76.16,56.75
9/20/19,0.29,73.36,92.08,219.28,83.63,86.68,19.8,50.46
9/21/19,0.25,74.58,91.57,74.41,222.62,86.73,77.18,54.61
9/21/19,0.3,77.32,91.39,74.35,218.57,86.67,78.88,57.52
9/22/19,0.25,77.83,90.64,74.41,224.03,92.81,78.9,52.46
9/22/19,0.32,74.4,90.5,74.33,220.61,196.69,75.64,55.97
9/23/19,0.26,74.49,92.3,74.39,223.74,86.92,78.88,53.06
9/23/19,0.3,74.41,91.5,74.4,220.63,86.72,78.9,55.95
9/24/19,0.25,74.49,92.03,74.39,223.06,86.84,215.5,54.21
9/24/19,0.32,74.4,91.96,74.33,220.72,86.87,78.9,55.91
9/25/19,0.26,74.47,92.57,74.37,223.29,92.57,78.89,53.74
9/25/19,0.3,74.38,91.67,74.32,219.7,84.14,76.16,56.75
9/26/19,0.26,74.46,92.25,74.47,222.54,86.63,78.89,54.68
9/26/19,0.29,74.37,92.12,74.8,219.42,85.87,74.82,57.16
9/27/19,0.25,74.3,92.59,74.21,164.22,83.29,75.75,59.43
9/27/19,0.3,74.23,93.36,74.16,161.68,85.96,75.2,59.49
9/28/19,0.26,73.92,91.87,3/13/00,222.37,83.6,76.02,54.78
9/28/19,0.3,73.9,91.7,73.82,219.31,86.85,115.07,57.37
