Date,SOURCE-SITE,microbox-gist-1,microbox-um-1,microbox-chula-1,microbox-ucsy-1,microbox-ucsm-1,microbox-itb-1,microbox-monash-1,microbox-ptit-1
8/24/2019,Visibility-Center,0.32,74.26,89.98,74.20,223.10,86.02,75.07,54.14
8/25/2019,Visibility-Center,0.24,74.36,64.85,74.24,223.00,86.84,215.50,54.21
8/25/2019,Visibility-Center,0.41,74.27,64.98,74.20,221.47,85.75,74.60,55.35
8/26/2019,Visibility-Center,0.24,74.35,89.85,74.25,224.15,83.76,75.65,52.12
8/26/2019,Visibility-Center,0.31,74.27,90.31,74.20,222.56,85.57,76.24,54.66
8/27/2019,Visibility-Center,0.24,74.35,88.28,74.24,224.44,83.38,76.13,51.53
8/27/2019,Visibility-Center,0.31,74.26,88.40,74.20,222.73,83.99,75.61,54.52
8/28/2019,Visibility-Center,0.24,74.35,89.97,74.24,222.90,85.52,74.59,54.30
8/28/2019,Visibility-Center,0.30,74.26,90.27,74.20,219.37,86.68,78.88,57.23
8/29/2019,Visibility-Center,0.24,74.34,89.54,74.25,224.90,85.91,74.59,50.39
8/29/2019,Visibility-Center,0.30,74.27,89.83,74.20,222.69,84.84,75.06,54.54
8/30/2019,Visibility-Center,0.24,74.36,89.57,74.23,223.23,85.73,74.55,54.03
8/30/2019,Visibility-Center,0.31,74.26,89.87,74.20,220.79,83.45,76.12,55.90
8/31/2019,Visibility-Center,0.24,74.47,90.42,74.24,225.17,88.91,74.67,49.98
8/31/2019,Visibility-Center,0.29,74.27,90.34,74.21,221.88,85.67,75.07,55.18
9/1/2019,Visibility-Center,0.24,74.41,89.84,74.31,221.26,85.83,75.61,55.54
9/1/2019,Visibility-Center,0.30,74.32,90.02,74.27,217.39,83.39,76.19,57.64
9/2/2019,Visibility-Center,0.23,74.40,90.14,74.30,224.28,84.26,74.92,51.81
9/2/2019,Visibility-Center,0.30,74.31,90.00,74.27,222.01,87.23,78.90,55.04
9/3/2019,Visibility-Center,0.24,74.40,91.60,74.30,225.03,83.97,76.10,50.28
9/3/2019,Visibility-Center,0.29,74.36,91.85,74.27,222.20,85.67,74.87,55.02
9/4/2019,Visibility-Center,0.24,74.55,91.59,74.44,219.84,52.13,75.66,56.38
9/4/2019,Visibility-Center,0.28,74.47,91.42,74.42,219.74,85.87,75.07,56.59
9/5/2019,Visibility-Center,0.25,74.40,90.47,74.29,224.56,87.60,76.06,51.28
9/5/2019,Visibility-Center,0.28,74.32,90.39,74.27,222.70,85.01,245.88,54.54
9/6/2019,Visibility-Center,0.24,74.39,93.02,74.28,224.90,86.66,87.96,50.39
9/6/2019,Visibility-Center,0.28,74.32,94.61,74.26,221.22,85.53,74.61,55.68
9/7/2019,Visibility-Center,0.24,74.42,89.29,74.28,223.66,85.22,76.19,53.24
9/7/2019,Visibility-Center,0.28,74.30,89.33,74.27,219.60,85.85,74.68,56.98
9/8/2019,Visibility-Center,0.24,74.39,93.21,74.29,223.51,88.23,76.10,53.73
9/8/2019,Visibility-Center,0.29,74.33,94.98,74.27,219.33,86.85,115.07,57.37
9/9/2019,Visibility-Center,0.24,74.39,89.74,74.28,224.63,86.09,75.05,50.97
9/9/2019,Visibility-Center,0.28,74.31,90.18,74.27,220.22,86.73,78.11,56.28
9/10/2019,Visibility-Center,0.24,74.38,90.81,74.28,222.97,83.96,75.62,54.22
9/10/2019,Visibility-Center,0.28,74.31,89.81,74.25,218.71,82.26,75.42,57.45
9/11/2019,Visibility-Center,0.25,74.45,90.94,74.33,224.22,77.31,70.37,51.88
9/11/2019,Visibility-Center,0.29,74.34,88.91,74.30,220.28,85.71,74.46,56.20
9/12/2019,Visibility-Center,0.31,74.39,89.33,74.33,220.38,85.68,75.58,56.04
9/12/2019,Visibility-Center,0.26,74.49,91.74,74.38,224.20,77.31,70.37,57.45
9/13/2019,Visibility-Center,0.25,74.53,92.19,74.48,223.99,85.85,75.05,52.63
9/13/2019,Visibility-Center,0.31,74.43,89.53,74.34,219.28,86.73,78.90,57.40
9/14/2019,Visibility-Center,0.26,74.48,90.48,74.42,221.84,85.09,75.68,55.24
9/14/2019,Visibility-Center,0.31,74.44,88.70,74.47,217.69,85.59,74.60,57.64
9/15/2019,Visibility-Center,0.27,74.55,78.74,74.48,223.59,85.07,76.12,53.31
9/15/2019,Visibility-Center,0.30,74.47,89.15,74.49,219.03,82.79,73.96,57.40
9/17/2019,Visibility-Center,0.26,74.50,92.24,74.38,222.36,84.27,76.16,54.82
9/17/2019,Visibility-Center,0.30,74.40,89.93,74.33,220.29,85.78,74.72,56.17
9/18/2019,Visibility-Center,0.25,74.76,81.56,74.40,224.37,86.75,78.89,51.73
9/18/2019,Visibility-Center,0.30,74.64,80.75,74.35,219.68,84.14,76.16,56.75
9/19/2019,Visibility-Center,0.25,74.50,80.46,74.38,224.42,86.78,76.94,51.62
9/19/2019,Visibility-Center,0.31,75.58,80.06,74.34,219.71,84.14,76.16,56.75
9/20/2019,Visibility-Center,0.29,73.36,92.08,219.28,83.63,86.68,19.80,50.46
9/21/2019,Visibility-Center,0.25,74.58,91.57,74.41,222.62,86.73,77.18,54.61
9/21/2019,Visibility-Center,0.30,77.32,91.39,74.35,218.57,86.67,78.88,57.52
9/22/2019,Visibility-Center,0.25,77.83,90.64,74.41,224.03,92.81,78.90,52.46
9/22/2019,Visibility-Center,0.32,74.40,90.50,74.33,220.61,196.69,75.64,55.97
9/23/2019,Visibility-Center,0.26,74.49,92.30,74.39,223.74,86.92,78.88,53.06
9/23/2019,Visibility-Center,0.30,74.41,91.50,74.40,220.63,86.72,78.90,55.95
9/24/2019,Visibility-Center,0.25,74.49,92.03,74.39,223.06,86.84,215.50,54.21
9/24/2019,Visibility-Center,0.32,74.40,91.96,74.33,220.72,86.87,78.90,55.91
9/25/2019,Visibility-Center,0.26,74.47,92.57,74.37,223.29,92.57,78.89,53.74
9/25/2019,Visibility-Center,0.30,74.38,91.67,74.32,219.70,84.14,76.16,56.75
9/26/2019,Visibility-Center,0.26,74.46,92.25,74.47,222.54,86.63,78.89,54.68
9/26/2019,Visibility-Center,0.29,74.37,92.12,74.80,219.42,85.87,74.82,57.16
9/27/2019,Visibility-Center,0.25,74.30,92.59,74.21,164.22,83.29,75.75,59.43
9/27/2019,Visibility-Center,0.30,74.23,93.36,74.16,161.68,85.96,75.20,59.49
9/28/2019,Visibility-Center,0.26,73.92,91.87,74.16,222.37,83.60,76.02,54.78
9/28/2019,Visibility-Center,0.30,73.90,91.70,73.82,219.31,86.85,115.07,57.37
9/29/2019,Visibility-Center,0.25,73.92,91.70,73.82,223.58,86.83,78.20,53.35
9/29/2019,Visibility-Center,0.30,73.87,90.54,73.80,221.21,86.68,78.89,55.69
9/30/2019,Visibility-Center,0.25,73.89,93.62,73.83,221.74,86.65,78.89,55.28
9/30/2019,Visibility-Center,0.30,73.88,93.91,73.81,219.95,85.64,74.61,56.28
10/1/2019,Visibility-Center,0.26,73.93,91.91,73.82,222.84,84.00,76.09,54.44
10/1/2019,Visibility-Center,0.30,73.89,90.94,73.80,221.06,85.74,74.59,55.82
10/2/2019,Visibility-Center,0.26,74.11,92.58,74.05,224.62,86.16,75.07,51.16
10/2/2019,Visibility-Center,0.29,74.11,92.94,74.03,221.57,86.15,75.62,55.34
10/3/2019,Visibility-Center,0.25,74.36,91.03,74.27,224.17,85.98,75.05,51.97
10/3/2019,Visibility-Center,0.30,74.34,90.77,74.27,221.34,84.63,75.89,55.39
10/4/2019,Visibility-Center,0.25,74.00,93.17,73.94,224.28,86.03,74.61,51.86
10/4/2019,Visibility-Center,0.30,73.99,93.67,73.91,220.76,86.87,78.90,55.91
10/5/2019,Visibility-Center,0.26,74.00,93.09,73.94,223.97,83.15,75.71,52.77
10/5/2019,Visibility-Center,0.30,73.98,92.44,73.90,220.27,85.99,75.83,56.26
10/6/2019,Visibility-Center,0.25,73.98,94.41,73.93,222.37,81.92,74.91,54.76
10/6/2019,Visibility-Center,0.38,73.98,91.17,73.90,220.54,83.82,75.95,55.98
10/7/2019,Visibility-Center,0.25,74.04,91.47,74.02,221.77,86.65,78.89,55.28
10/7/2019,Visibility-Center,0.30,74.03,91.42,74.00,219.19,86.24,75.54,57.40
10/8/2019,Visibility-Center,0.27,74.23,92.07,74.18,224.51,74.69,76.20,51.42
10/8/2019,Visibility-Center,0.31,74.21,90.61,74.22,220.86,87.31,78.88,55.90
10/9/2019,Visibility-Center,0.25,74.33,92.36,74.24,222.85,86.68,78.13,54.40
10/9/2019,Visibility-Center,0.29,74.26,92.78,74.19,220.71,86.72,78.90,55.95
10/10/2019,Visibility-Center,0.25,74.28,93.79,74.19,221.26,83.45,76.26,55.58
10/10/2019,Visibility-Center,0.29,74.22,93.17,74.16,218.05,83.24,75.70,57.60
10/11/2019,Visibility-Center,0.25,74.45,70.77,74.41,221.10,85.52,74.57,55.79
10/11/2019,Visibility-Center,0.29,74.42,66.91,74.39,219.72,83.91,75.62,56.67
10/12/2019,Visibility-Center,0.26,74.72,93.65,74.40,211.65,86.91,78.91,58.02
10/12/2019,Visibility-Center,0.30,74.42,91.30,74.38,210.11,84.10,75.89,58.09
10/13/2019,Visibility-Center,0.25,74.48,66.60,74.40,211.72,83.62,75.68,57.99
10/13/2019,Visibility-Center,0.30,74.43,66.29,74.39,210.21,83.53,76.15,58.06
10/14/2019,Visibility-Center,0.25,74.49,65.21,74.40,196.31,83.76,76.11,58.89
10/14/2019,Visibility-Center,0.30,75.11,64.50,74.39,193.94,86.08,76.21,59.09
10/15/2019,Visibility-Center,0.25,74.44,92.12,74.39,196.31,93.62,78.90,58.91
10/15/2019,Visibility-Center,0.30,74.42,89.71,74.36,194.44,83.42,76.10,59.06
10/16/2019,Visibility-Center,0.26,74.39,89.36,74.53,221.10,83.85,76.11,55.78
10/16/2019,Visibility-Center,0.30,74.37,88.61,74.31,215.60,51.86,75.67,57.72
10/17/2019,Visibility-Center,0.26,74.44,90.94,74.40,223.25,85.03,242.00,54.00
10/17/2019,Visibility-Center,0.29,74.42,89.40,74.46,219.82,85.24,76.17,56.53
10/18/2019,Visibility-Center,0.25,74.46,94.43,74.54,225.44,83.95,75.13,49.65
10/18/2019,Visibility-Center,0.29,74.36,94.06,74.34,219.89,86.73,75.78,56.33
10/19/2019,Visibility-Center,0.25,75.26,57.15,74.59,225.65,83.87,74.58,49.40
10/19/2019,Visibility-Center,0.35,75.21,50.99,74.22,219.47,91.17,78.89,56.99
10/20/2019,Visibility-Center,0.25,74.11,94.84,74.04,224.28,83.99,75.51,51.82
10/20/2019,Visibility-Center,0.30,74.07,93.47,73.99,219.47,87.93,78.89,57.06
10/21/2019,Visibility-Center,0.26,74.13,92.97,74.03,214.83,84.77,76.12,57.83
10/21/2019,Visibility-Center,0.29,74.07,92.94,74.03,210.10,85.91,74.67,58.10
10/22/2019,Visibility-Center,0.26,74.12,94.04,74.06,204.08,83.98,75.05,58.41
10/22/2019,Visibility-Center,0.30,74.14,94.17,74.05,204.01,83.92,75.95,58.44
10/23/2019,Visibility-Center,0.30,74.34,93.01,74.04,204.88,88.24,74.59,58.33
10/23/2019,Visibility-Center,0.26,74.45,93.42,74.08,200.86,84.06,76.49,58.60
10/24/2019,Visibility-Center,0.25,74.08,108.72,74.05,199.40,75.01,76.27,58.72
10/24/2019,Visibility-Center,0.30,74.25,109.86,74.01,193.08,85.71,76.16,59.11
10/25/2019,Visibility-Center,0.25,74.29,127.50,74.44,199.97,87.97,82.24,58.61
10/25/2019,Visibility-Center,0.30,74.29,127.86,74.42,196.16,215.02,75.67,58.91
10/26/2019,Visibility-Center,0.29,74.42,93.81,74.21,210.06,86.81,78.89,58.19
10/26/2019,Visibility-Center,0.25,74.42,94.65,74.25,207.97,86.78,78.88,58.23
10/27/2019,Visibility-Center,0.25,74.29,92.00,74.28,197.29,92.30,78.89,58.87
10/27/2019,Visibility-Center,0.30,74.29,93.07,74.78,196.61,83.89,75.65,58.88
10/28/2019,Visibility-Center,0.25,75.22,93.90,74.29,206.89,208.62,74.71,58.29
10/28/2019,Visibility-Center,0.30,75.10,93.06,74.22,201.88,87.26,75.07,58.53
10/29/2019,Visibility-Center,0.25,74.32,100.07,74.26,223.96,83.92,75.61,52.93
10/29/2019,Visibility-Center,0.30,74.46,96.19,74.21,221.59,86.81,78.89,55.34
10/30/2019,Visibility-Center,0.26,74.79,95.89,74.45,223.87,85.94,75.05,52.97
10/30/2019,Visibility-Center,0.29,74.69,92.54,74.47,221.79,83.97,75.00,55.25
10/31/2019,Visibility-Center,0.25,74.31,95.87,74.26,224.49,83.38,76.13,51.53
10/31/2019,Visibility-Center,0.30,74.28,91.90,74.25,224.06,84.54,71.62,52.28
11/1/2019,Visibility-Center,0.25,74.30,94.62,74.72,226.67,76.04,69.03,47.63
11/1/2019,Visibility-Center,0.30,74.31,92.49,74.24,224.53,86.77,119.53,51.38
11/2/2019,Visibility-Center,0.25,74.35,93.90,74.24,225.80,86.69,75.00,48.42
11/2/2019,Visibility-Center,0.30,74.28,91.09,74.22,223.88,83.90,75.70,52.96
11/3/2019,Visibility-Center,0.29,74.28,90.33,74.21,226.51,83.62,75.68,47.72
11/3/2019,Visibility-Center,0.26,74.30,93.31,74.28,224.89,85.86,75.06,50.46
11/4/2019,Visibility-Center,0.30,74.31,55.36,74.30,246.28,85.31,75.39,39.17
11/4/2019,Visibility-Center,0.25,74.32,56.24,74.32,225.15,86.09,75.18,50.01
11/5/2019,Visibility-Center,0.30,74.29,91.62,74.22,243.79,84.72,75.84,41.00
11/5/2019,Visibility-Center,0.25,74.31,94.66,74.26,223.89,85.24,75.80,52.96
11/6/2019,Visibility-Center,0.30,74.27,94.92,74.21,243.16,85.02,76.10,41.47
11/6/2019,Visibility-Center,0.26,74.30,95.70,74.27,221.11,85.70,75.05,55.76
11/7/2019,Visibility-Center,0.29,74.30,94.54,74.70,250.03,86.00,78.77,35.68
11/7/2019,Visibility-Center,0.25,74.31,94.34,74.74,225.93,84.69,76.11,48.39
11/8/2019,Visibility-Center,0.29,74.74,94.65,74.21,246.90,83.07,76.21,38.68
11/8/2019,Visibility-Center,0.40,74.70,96.13,74.25,224.12,85.70,79.09,52.23
11/9/2019,Visibility-Center,0.30,74.29,95.05,74.21,246.77,168.75,75.68,38.68
11/9/2019,Visibility-Center,0.25,74.29,94.69,74.26,225.72,85.71,76.16,49.03
11/10/2019,Visibility-Center,0.29,74.27,97.40,74.58,246.65,85.26,76.14,39.06
11/10/2019,Visibility-Center,0.25,75.48,101.58,74.69,225.05,83.97,76.10,50.28
11/11/2019,Visibility-Center,0.30,75.64,94.29,75.57,248.56,57.76,50.63,36.59
11/11/2019,Visibility-Center,0.26,77.04,94.16,75.57,225.78,83.41,75.89,48.70
11/12/2019,Visibility-Center,0.30,79.50,94.88,79.79,249.73,86.06,78.79,36.06
11/12/2019,Visibility-Center,0.26,84.71,95.19,79.93,226.42,83.50,76.12,48.03
11/13/2019,Visibility-Center,0.32,78.38,93.94,78.91,247.53,88.99,81.85,36.86
11/13/2019,Visibility-Center,0.25,83.51,93.42,78.98,223.08,85.95,75.00,54.15
11/14/2019,Visibility-Center,0.29,79.54,93.65,79.44,250.23,85.16,75.14,33.75
11/14/2019,Visibility-Center,0.25,84.68,94.60,79.45,226.23,87.71,79.77,48.15
11/15/2019,Visibility-Center,0.30,64.22,94.64,64.30,250.10,85.10,76.05,34.17
11/15/2019,Visibility-Center,0.25,67.96,94.95,64.51,222.34,86.13,78.38,54.86
11/16/2019,Visibility-Center,0.30,120.57,92.92,126.44,249.25,87.10,78.10,36.06
11/16/2019,Visibility-Center,0.26,129.02,93.42,124.74,223.55,83.70,75.50,53.63
11/17/2019,Visibility-Center,0.43,211.03,93.37,222.01,248.38,85.52,169.87,36.82
11/17/2019,Visibility-Center,0.25,226.79,93.57,219.06,225.33,85.55,74.44,49.81
11/18/2019,Visibility-Center,0.30,209.44,94.05,220.53,251.13,85.90,78.80,33.71
11/18/2019,Visibility-Center,0.25,225.01,95.01,217.51,225.06,83.97,76.10,50.28
11/19/2019,Visibility-Center,0.29,138.44,94.18,146.80,251.67,85.19,75.19,33.27
11/19/2019,Visibility-Center,0.26,148.02,94.18,143.66,222.71,85.74,75.07,54.52
11/20/2019,Visibility-Center,0.29,211.10,94.18,219.54,248.90,50.69,76.52,36.39
11/20/2019,Visibility-Center,0.25,226.61,93.61,220.11,226.59,85.72,74.59,47.70
11/21/2019,Visibility-Center,0.29,208.06,95.08,219.29,247.99,88.74,81.78,36.82
11/21/2019,Visibility-Center,0.25,223.65,95.10,219.28,222.46,86.62,78.88,54.70
11/22/2019,Visibility-Center,0.29,208.31,93.94,220.15,224.72,83.89,75.55,50.65
11/22/2019,Visibility-Center,0.25,224.47,95.04,220.03,201.38,83.88,75.96,58.57
11/23/2019,Visibility-Center,0.29,208.21,94.00,220.07,249.55,83.37,76.20,36.06
11/23/2019,Visibility-Center,0.25,224.13,94.41,220.04,224.63,83.88,74.81,50.96
11/24/2019,Visibility-Center,0.29,205.39,95.04,220.04,250.51,85.94,78.81,33.75
11/24/2019,Visibility-Center,0.25,223.92,94.85,220.06,222.24,85.92,75.57,55.01
11/25/2019,Visibility-Center,0.29,209.07,94.23,218.67,247.42,85.06,86.39,37.98
11/25/2019,Visibility-Center,0.26,226.08,94.50,220.11,222.27,87.57,78.90,54.89
11/26/2019,Visibility-Center,0.29,214.58,94.29,219.58,253.90,85.12,233.66,32.86
11/26/2019,Visibility-Center,0.25,229.69,94.43,219.60,224.65,85.65,76.16,50.93
11/27/2019,Visibility-Center,0.29,210.64,97.33,218.26,253.29,85.86,78.77,33.27
11/27/2019,Visibility-Center,0.25,225.64,96.25,218.20,224.43,221.84,75.69,51.53
11/28/2019,Visibility-Center,0.30,208.31,94.52,215.05,248.51,88.41,78.80,36.59
11/28/2019,Visibility-Center,0.25,221.89,94.42,215.02,222.99,86.84,215.50,54.21
11/29/2019,Visibility-Center,0.29,196.48,90.59,206.92,249.55,83.37,76.20,36.06
11/29/2019,Visibility-Center,0.25,211.55,92.84,206.92,224.21,77.31,70.37,57.45
11/30/2019,Visibility-Center,0.30,74.07,91.26,74.30,249.76,60.40,52.70,35.68
11/30/2019,Visibility-Center,0.25,74.07,93.04,74.30,224.00,84.98,76.11,52.53
12/2/2019,Visibility-Center,0.29,74.09,88.64,74.33,208.78,86.78,78.88,58.23
12/2/2019,Visibility-Center,0.25,74.13,95.56,74.36,188.70,84.08,75.78,59.30
12/3/2019,Visibility-Center,0.30,74.08,89.67,74.30,248.67,85.27,242.00,36.50
12/3/2019,Visibility-Center,0.25,74.08,91.99,74.31,224.49,85.08,76.15,51.52
12/4/2019,Visibility-Center,0.29,74.10,89.26,74.30,154.75,87.16,78.88,59.73
12/4/2019,Visibility-Center,0.25,74.07,91.62,74.32,116.94,86.81,79.02,60.05
12/5/2019,Visibility-Center,0.29,74.08,88.22,74.30,248.77,88.06,78.84,36.50
12/5/2019,Visibility-Center,0.25,74.11,92.51,74.30,227.58,85.11,76.01,46.86
12/6/2019,Visibility-Center,0.29,74.07,88.48,74.30,249.00,88.00,78.88,36.39
12/6/2019,Visibility-Center,0.25,74.10,92.56,74.30,225.30,85.64,74.61,49.91
12/7/2019,Visibility-Center,0.29,74.18,88.78,74.40,246.96,90.24,78.88,37.98
12/7/2019,Visibility-Center,0.25,74.18,93.45,74.41,221.91,82.24,76.12,55.09
12/8/2019,Visibility-Center,0.34,73.56,89.92,74.30,244.63,19.80,19.80,39.47
12/8/2019,Visibility-Center,0.25,74.08,91.68,74.37,220.47,113.85,78.89,56.00
12/9/2019,Visibility-Center,0.30,74.08,93.45,74.29,242.90,85.16,75.64,41.49
12/9/2019,Visibility-Center,0.25,74.06,92.82,74.30,240.38,86.71,78.89,42.56
12/10/2019,Visibility-Center,0.29,74.07,87.96,74.29,250.97,85.04,75.63,33.71
12/10/2019,Visibility-Center,0.25,74.08,91.38,74.29,242.61,83.37,74.62,42.19
12/11/2019,Visibility-Center,0.29,74.11,92.11,74.28,267.20,83.25,76.06,31.81
12/11/2019,Visibility-Center,0.25,74.13,95.13,74.32,254.97,85.82,78.87,32.86
12/12/2019,Visibility-Center,0.29,74.18,116.80,74.35,251.65,85.89,78.88,33.42
12/12/2019,Visibility-Center,0.25,75.11,113.69,74.36,238.73,87.40,76.09,43.78
12/13/2019,Visibility-Center,0.25,74.15,94.59,74.36,212.99,85.92,74.77,57.88
12/13/2019,Visibility-Center,0.30,74.12,94.30,74.34,212.97,86.98,78.88,57.96
12/14/2019,Visibility-Center,0.29,74.92,96.11,75.19,218.53,85.93,75.53,57.57
12/14/2019,Visibility-Center,0.25,75.05,95.21,75.24,204.76,86.62,78.89,58.38
12/15/2019,Visibility-Center,0.29,73.97,94.90,74.19,207.93,87.09,75.69,58.27
12/15/2019,Visibility-Center,0.25,73.99,92.78,74.21,204.75,85.58,78.89,58.40
12/16/2019,Visibility-Center,0.29,73.98,98.25,74.19,240.03,83.46,76.27,42.69
12/16/2019,Visibility-Center,0.25,74.00,97.04,74.20,237.01,83.29,76.10,44.75
12/17/2019,Visibility-Center,0.29,72.54,95.62,73.76,245.82,83.05,76.07,39.46
12/17/2019,Visibility-Center,0.25,72.53,95.58,73.77,244.06,86.47,75.04,40.49
12/18/2019,Visibility-Center,0.30,74.56,95.95,74.28,234.34,84.59,76.16,45.79
12/18/2019,Visibility-Center,0.26,74.08,95.78,74.31,228.40,50.67,76.20,46.74
12/19/2019,Visibility-Center,0.29,73.97,94.10,74.18,247.72,83.30,74.59,36.86
12/19/2019,Visibility-Center,0.25,74.00,103.09,74.21,243.61,85.88,76.16,41.11
12/20/2019,Visibility-Center,0.29,73.94,94.46,74.14,250.10,85.95,78.78,34.17
12/20/2019,Visibility-Center,0.25,73.95,95.29,74.16,241.64,84.36,75.06,42.49
12/21/2019,Visibility-Center,0.30,73.95,93.95,74.14,251.60,85.19,75.60,33.42
12/21/2019,Visibility-Center,0.25,73.94,94.58,74.17,240.86,86.71,78.89,42.56
12/22/2019,Visibility-Center,0.28,73.92,94.66,74.16,245.21,85.22,75.89,39.47
12/22/2019,Visibility-Center,0.25,73.95,95.72,74.23,234.67,84.99,75.79,45.46
12/23/2019,Visibility-Center,0.29,73.92,93.79,74.14,234.81,84.90,75.65,45.44
12/23/2019,Visibility-Center,0.25,73.95,93.87,74.17,230.82,83.70,75.54,46.43
12/24/2019,Visibility-Center,0.30,73.94,94.38,74.13,240.22,85.08,75.68,42.60
12/24/2019,Visibility-Center,0.25,73.95,94.91,74.15,235.22,83.43,76.07,45.19
12/25/2019,Visibility-Center,0.29,73.92,93.59,74.13,239.59,80.81,76.17,43.51
12/25/2019,Visibility-Center,0.26,73.94,94.03,74.28,235.01,83.71,75.71,45.41
12/26/2019,Visibility-Center,0.30,73.93,94.45,74.15,238.22,84.98,75.84,43.82
12/26/2019,Visibility-Center,0.25,74.01,94.67,74.16,235.35,86.58,85.57,45.11
12/27/2019,Visibility-Center,0.29,73.94,93.72,74.15,238.17,86.76,78.30,44.30
12/27/2019,Visibility-Center,0.25,73.94,95.54,74.16,233.91,82.17,75.65,46.23
12/28/2019,Visibility-Center,0.29,73.93,92.96,74.13,236.16,85.27,75.41,44.82
12/28/2019,Visibility-Center,0.25,73.94,94.20,74.17,232.68,87.06,121.34,46.29
12/29/2019,Visibility-Center,0.29,73.93,93.36,74.14,238.16,86.14,74.96,44.66
12/29/2019,Visibility-Center,0.25,73.97,93.83,74.16,234.04,82.23,75.69,45.81
1/12/2020,Visibility-Center,0.27,73.94,93.52,173.47,83.56,74.18,52.84,55.02
1/12/2020,Visibility-Center,0.23,74.03,95.50,173.80,83.52,74.24,54.35,57.16
1/13/2020,Visibility-Center,0.22,74.04,93.42,173.71,83.45,74.24,62.83,22.10
1/13/2020,Visibility-Center,0.23,74.02,93.61,178.80,83.39,74.24,64.71,54.22
1/13/2020,Visibility-Center,0.26,73.96,93.27,176.56,83.32,74.22,66.45,54.52
1/13/2020,Visibility-Center,0.26,73.97,93.29,172.82,83.42,74.21,62.72,56.67
1/14/2020,Visibility-Center,0.23,74.02,92.58,182.66,83.53,74.22,65.14,22.10
1/14/2020,Visibility-Center,0.27,73.96,93.89,178.65,83.38,74.20,62.80,54.22
1/14/2020,Visibility-Center,0.27,73.96,93.89,178.65,83.38,74.20,62.80,55.34
1/14/2020,Visibility-Center,0.23,74.02,92.58,182.66,83.53,74.22,65.14,76.40
1/15/2020,Visibility-Center,0.26,73.98,93.47,184.64,83.39,74.20,63.57,56.67
1/15/2020,Visibility-Center,0.23,74.13,93.66,181.40,83.54,74.22,65.90,76.40
1/16/2020,Visibility-Center,0.26,74.01,93.00,184.05,83.38,74.23,62.03,52.93
1/16/2020,Visibility-Center,0.22,74.03,93.83,186.85,83.58,74.26,52.39,54.76
1/17/2020,Visibility-Center,0.29,73.97,93.60,183.98,88.41,74.19,70.26,48.29
1/17/2020,Visibility-Center,0.23,74.02,93.40,193.83,88.52,74.22,58.33,66.55
1/18/2020,Visibility-Center,0.23,73.99,94.07,191.13,88.62,74.23,70.23,46.74
1/18/2020,Visibility-Center,0.30,73.97,92.82,182.86,88.73,74.21,79.61,74.60
1/19/2020,Visibility-Center,0.29,73.97,92.73,181.38,89.14,74.19,69.89,48.08
1/19/2020,Visibility-Center,0.23,74.00,93.52,186.50,88.78,74.23,61.76,54.52
1/20/2020,Visibility-Center,0.23,74.00,93.65,178.06,88.48,74.22,67.75,56.67
1/20/2020,Visibility-Center,0.29,73.96,91.21,171.57,88.52,74.18,75.25,74.60
1/21/2020,Visibility-Center,0.29,73.97,94.09,173.26,88.81,74.18,70.04,48.08
1/21/2020,Visibility-Center,0.23,74.05,92.67,179.84,88.64,74.22,51.92,54.76
1/22/2020,Visibility-Center,0.30,73.97,94.55,176.76,88.70,74.18,69.94,46.74
1/22/2020,Visibility-Center,0.24,74.05,94.22,185.02,88.81,74.26,55.96,57.88
1/27/2020,Visibility-Center,0.29,73.96,93.73,208.91,88.73,74.18,50.91,54.54
1/27/2020,Visibility-Center,0.23,74.00,95.13,196.91,88.82,74.22,55.62,57.88
1/28/2020,Visibility-Center,0.23,74.02,94.60,185.91,88.88,74.21,61.67,55.54
1/28/2020,Visibility-Center,0.29,73.97,94.67,184.63,89.72,74.19,87.49,81.88
1/29/2020,Visibility-Center,0.31,73.97,95.97,158.13,97.38,74.20,65.24,70.76
1/29/2020,Visibility-Center,0.23,74.01,95.47,160.17,99.21,73.99,47.19,50.96
1/30/2020,Visibility-Center,0.23,74.02,90.38,163.89,87.50,74.24,59.76,52.93
1/30/2020,Visibility-Center,0.29,73.97,90.74,169.06,87.85,74.19,64.16,55.34
1/31/2020,Visibility-Center,0.23,74.08,95.79,176.39,88.98,74.28,57.69,63.14
1/31/2020,Visibility-Center,0.30,74.14,96.05,170.28,88.94,74.37,78.57,74.60
2/1/2020,Visibility-Center,0.23,74.01,95.75,180.81,88.78,74.22,57.12,60.44
2/1/2020,Visibility-Center,0.29,73.96,96.50,173.12,88.72,74.19,93.02,81.88
2/2/2020,Visibility-Center,0.30,73.45,97.03,171.36,87.13,74.19,72.42,47.48
2/2/2020,Visibility-Center,0.23,75.07,95.45,181.70,87.02,73.30,54.25,57.16
2/3/2020,Visibility-Center,0.29,71.43,93.97,161.72,84.55,74.19,66.50,52.93
2/3/2020,Visibility-Center,0.23,71.57,99.40,177.81,87.27,73.79,59.13,74.60
2/4/2020,Visibility-Center,0.30,72.94,90.68,158.56,88.14,72.13,65.47,33.71
2/4/2020,Visibility-Center,0.23,70.21,91.05,180.88,97.24,75.23,53.93,56.17
2/5/2020,Visibility-Center,0.20,73.64,95.46,172.64,117.52,83.93,75.12,59.79
